"CODIGO";"ID FABRICANTE";"CATEGORIA";"DETALLE";"IMAGEN";"IVA";"STOCK";"GARANTIA";"MONEDA";"PRECIO";"PRECIO FINAL";"COTIZACION DOLAR";"PRECIO PESOS SIN IVA";"PRECIO PESOS CON IVA";"ATRIBUTOS"
"111453";"100-00000252BOX";"PROCESADORES";"PROCESADOR AMD (AM4) RYZEN 5 5600G";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM4)-RYZEN-5-5600G_ver_938374a07d45d3766fd5e043c9af2fd0.jpeg";"10.5%";"10";"36 meses";"U$S";"332.48";"367.39";"400";"132992";"146956.16";"Aplicación:Computadoras de escritorio
Arquitectura:x64
Marca:AMD
Caché:3 MB
Zócalos compatibles:AM4
Cantidad de núcleos de CPU:6
Generación:5°
Procesador gráfico:Radeon Graphics
Código universal de producto:730143313414
Es gamer:Sí
Está desbloqueado:No
Línea:Ryzen 5
Modelo:Ryzen 5 5600G
SKU:GIT00018669
Tipos de memoria RAM soportadas:DDR4"
"116716";"BX8071512700";"PROCESADORES";"PROCESADOR INTEL (LGA1700) CORE I7 12700";"https://static.nb.com.ar/i/nb_PROCESADOR-INTEL-(LGA1700)-CORE-I7-12700_ver_89b2fd7afbb711451cf07aeb246fb614.png";"10.5%";"4";"36 meses";"U$S";"730.75";"807.48";"400";"292300";"322991.5";"Modelo alfanumérico:BX8071512700
Aplicación:Computadoras de escritorio
Arquitectura:x86
Marca:Intel
Caché:25 MB
Zócalos compatibles:1700
Generación:12°
Procesador gráfico:Intel UHD Graphics 770
Código universal de producto:735858503129
Incluye air cooler:Sí
Es gamer:Sí
Está desbloqueado:No
Línea:Core i7
Frecuencia máxima de reloj:48 GHz
Tamaño máximo de memoria RAM soportada:128 GB
Frecuencia mínima de reloj:21 GHz
Modelo:i7-12700
Tipos de memoria RAM soportadas:128"
"118092";"100-100001015BOX";"PROCESADORES";"PROCESADOR AMD (AM5) RYZEN 5 7600 C/COOLER";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM5)-RYZEN-5-7600-C/COOLER_ver_5b1d6b73c1100271aab45e27dc4802c8.jpg";"10.5%";"10";"36 meses";"U$S";"457.15";"505.15";"400";"182859.24";"202059.46";"Caché:32 MB
Zócalos compatibles:AM5
Cantidad de núcleos de CPU:6
Cantidad de hilos de CPU:12
Procesador gráfico:Radeon Graphics
Código universal de producto:00730143314442,704521129201
Incluye air cooler:No
Es gamer:Sí
Tamaño máximo de memoria RAM soportada:128 GB
Es OEM:No
Está desbloqueado:Sí
Condición del ítem:Nuevo
Línea:Ryzen 5
Litografía:5 nm
Frecuencia máxima de reloj:5.1 GHz
Frecuencia mínima de reloj:3.8 GHz
Modelo:7600
Año de lanzamiento:2022
SKU:730143314442
Tipos de memoria RAM soportadas:DDR5
Potencia de diseño térmico:105 W
Modelo alfanumérico:100-1000001015BOX
Aplicación:Computadoras de escritorio
Arquitectura:x86-64
Marca:AMD"
"118097";"BX8071513400F";"PROCESADORES";"PROCESADOR INTEL (LGA1700) CORE I5 13400F";"https://static.nb.com.ar/i/nb_PROCESADOR-INTEL-(LGA1700)-CORE-I5-13400F_ver_b7aa3b2a79730cc3c59a30f42b9bd14b.png";"10.5%";"3";"36 meses";"U$S";"408.65";"451.55";"400";"163458.4";"180621.53";"Cantidad de núcleos:10
Cantidad de Performance-cores:6
Zócalos compatibles: FCLGA1700
Cantidad de Efficient-cores:4
Caché L2 total: 9.5 MB
Tipos de memoria: Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s
Número de procesador: i5-13400F
Cantidad de subprocesos:16
Frecuencia turbo máxima: 4,60 GHz
Caché: 20 MB Intel Smart Cache
Potencia base del procesador: 65 W
Potencia turbo máxima:148 W
Generación:13?"
"117727";"100-100000591WOF";"PROCESADORES";"PROCESADOR AMD (AM5) RYZEN 7 7700X";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM5)-RYZEN-7-7700X_ver_5a8763bf52db4273dc53b444833712d2.png";"10.5%";"10";"36 meses";"U$S";"700.68";"774.25";"400";"280272";"309700.56";"núcleos :8
Solución térmica:Not included
TDP/TDP predeterminado:105W
Paquete:AM5
subprocesos:16
Reloj de aumento máx. :Hasta 5.4GHz
Reloj base:4.5GHz
Caché L3 total:32MB
Temp. máx.: 95°C
Desbloqueado:si
 Modelo de gráficos:AMD Radeon Graphics"
"103095";"100-100000031BOX";"PROCESADORES";"PROCESADOR AMD (AM4) RYZEN 5 3600";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM4)-RYZEN-5-3600_ver_606f43d16c5f54798a1cf904019085e2.jpeg";"10.5%";"10";"36 meses";"U$S";"235.14";"259.83";"400";"94056.6";"103932.54";"Modelo:Ryzen 5 3600
Aplicación:pc
Marca:AMD
Caché:32 MB
Zócalos compatibles:AM4
Cantidad de núcleos:6
EAN:0730143309912
Código universal de producto:0730143309912
Es gamer:Sí
Línea:ryzer
Frecuencia mínima de reloj:3.8 GHz
Arquitectura:zen2
Tipos de memoria RAM soportadas:DDR4"
"111454";"100-00000263BOX";"PROCESADORES";"PROCESADOR AMD (AM4) RYZEN 7 5700G";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM4)-RYZEN-7-5700G_ver_a4193bdfbc1c2b9c547d5db676f9c9aa.jpeg";"10.5%";"10";"36 meses";"U$S";"452.71";"500.25";"400";"181084.8";"200098.7";"Aplicación:Computadoras de escritorio
Arquitectura:x86-64
Marca:AMD
Caché:16 MB
Zócalos compatibles:AM4
Cantidad de núcleos de CPU:8
Procesador gráfico:Radeon
Código universal de producto:730143313377
Es gamer:Sí
Está desbloqueado:Sí
Línea:Ryzen 7
Modelo:5700g"
"115777";"BX8071512900K";"PROCESADORES";"PROCESADOR INTEL (LGA1700) CORE I9 12900K";"https://static.nb.com.ar/i/nb_PROCESADOR-INTEL-(LGA1700)-CORE-I9-12900K_ver_fe60f5eec7d800c542dba214b1b3b1ad.png";"10.5%";"2";"36 meses";"U$S";"1066.76";"1178.77";"400";"426703.2";"471507.04";"Aplicación:Computadoras de escritorio
Arquitectura:x86-64
Marca:Intel
Caché:14 MB
Zócalos compatibles:1700
Cantidad de núcleos de CPU:16
Generación:12va
Procesador gráfico:Intel UHD Graphics 770
Código universal de producto:5032037234641
Es gamer:Sí
Está desbloqueado:Sí
Línea:Core i9
Frecuencia máxima de reloj:520 GHz
Tamaño máximo de memoria RAM soportada:128 GB
Frecuencia mínima de reloj:240 GHz
Modelo:I9-12900K
SKU:5032037234641
Tipos de memoria RAM soportadas:DDR4,ddr5
Potencia de diseño térmico:12 VA"
"118151";"100-100000910WOF";"PROCESADORES";"PROCESADOR AMD (AM5)  RYZEN 7 7800X3D";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM5)--RYZEN-7-7800X3D_ver_d5ec773f042e680d8691637372e178f0.jpeg";"10.5%";"10";"36 meses";"U$S";"927.28";"1024.64";"400";"370912";"409857.76";"Paquete:AM5
Familia de productos:Ryzen
TDP/TDP predeterminado:120W
Reloj de aumento máx.:Hasta 5.0GHz
Product ID Boxed: 100-100000910WOF
núcleos de CPU:8
Solución térmica: Not included
Temp. máx: 89°C
subprocesos:16
Reloj base:4.2GHz
Caché L1 total:512KB
Recommended Cooler:Liquid cooler recommended for optimal performance
Caché L3 total:96MB
Caché L2 total:8MB"
"116948";"100-100000147BOX";"PROCESADORES";"PROCESADOR AMD (AM4) RYZEN 5 4600G";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM4)-RYZEN-5-4600G_ver_2e33aaa87c3090cc8c12f6de800022ff.jpeg";"10.5%";"10";"36 meses";"U$S";"265.79";"293.7";"400";"106315.2";"117478.3";"Modelo alfanumérico:100-00000147BOX
Aplicación:Computadoras de escritorio
Arquitectura:x86-64
Marca:AMD
Caché:11 MB
Zócalos compatibles:AM4
Cantidad de núcleos de CPU:6
Procesador gráfico:Radeon Graphics
Código universal de producto:730143313940
Es gamer:Sí
Línea:Ryzen 5
Frecuencia máxima de reloj:4.2 GHz
Tamaño máximo de memoria RAM soportada:128 GB
Frecuencia mínima de reloj:3.7 GHz
Modelo:4600G
SKU:MAMDRZ54600G
Tipos de memoria RAM soportadas:DDR4"
"116713";"100-100000457BOX";"PROCESADORES";"PROCESADOR AMD (AM4) RYZEN 5 5500 3.6GHZ";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM4)-RYZEN-5-5500-3.6GHZ_ver_b2045eb1ea2612ec2049af2a0e2f945b.jpeg";"10.5%";"10";"36 meses";"U$S";"241.29";"266.63";"400";"96517.8";"106652.17";"# de núcleos de CPU:6
# de hilos:12
Caché L1 total:384KB
 Caché L2 total:l 3MB
 Versión de PCI Express: PCIe 3.0
Tipo de memoria:DDR4
IMPORTANTE :SIN GRAFICA INTEGRADA
Reloj base:3.6GHz
Caché L3 total:16MB
Reloj de aumento máx.:Hasta 4.2GHz
CPU Socket:AM4"
"118150";"100-100000909WOF";"PROCESADORES";"PROCESADOR AMD (AM5) RYZEN 9 7900X3D";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM5)-RYZEN-9-7900X3D_ver_c9eba6662b42b226232ab38f879da20e.jpeg";"10.5%";"6";"36 meses";"U$S";"1205.64";"1332.23";"400";"482254.24";"532890.94";"Recommended Cooler:Liquid cooler recommended for optimal performance
Tipo de memoria:DDR5
Solución térmica:Not included
Reloj base:4.4GHz
Caché L3 total:128MB
subprocesos:24
Temp. máx:89°C
Núcleos de CPU:12
Familia :Ryzen
Processor Technology for CPU Cores:TSMC 5nm FinFET
Caché L2 total:12MB
Paquete:AM5"
"118149";"100-100000908WOF";"PROCESADORES";"PROCESADOR AMD (AM5) RYZEN 9 7950X3D";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM5)-RYZEN-9-7950X3D_ver_c9eba6662b42b226232ab38f879da20e.jpeg";"10.5%";"4";"36 meses";"U$S";"1639.32";"1811.45";"400";"655729.4";"724580.99";"Paquete:AM5
Reloj de aumento máx.:Hasta 5.7GHz
Processor Technology for CPU Cores:TSMC 5nm FinFET
Caché L3 total:128MB
Temp. máx.:89°C
Caché L2 total:16MB
Recommended Cooler:Liquid cooler recommended for optimal performance
Reloj base:4.2GHz
núcleos de CPU:16
subprocesos:32
Solución térmica: Not Included
TDP/TDP predeterminado:120W
Caché L1 total:1MB
 Product ID Boxed: 100-100000908WOF"
"117726";"100-100000593WOF";"PROCESADORES";"PROCESADOR AMD (AM5) RYZEN 5 7600X";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM5)-RYZEN-5-7600X_ver_a9a56dc2687a8f3245b97bb98620e8b3.png";"10.5%";"10";"36 meses";"U$S";"509.45";"562.94";"400";"203778.2";"225174.91";"TDP/TDP predeterminado: 105W
núcleos: 6
Modelo de gráficos:AMD Radeon Graphics
Paquete:AM5
Caché L3 total:32MB
Reloj base:4.7GHz
Desbloqueado:si
Temp. máx.:95C
subprocesos:12
Reloj de aumento máx:Hasta 5.3GHz
Solución térmica:Not included"
"106759";"100-100000065BOX";"PROCESADORES";"PROCESADOR AMD (AM4) RYZEN 5 5600X 6 CORE";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM4)-RYZEN-5-5600X-6-CORE_ver_c29b5fe00dd189942518af626f8457a0.jpeg";"10.5%";"10";"36 meses";"U$S";"427.52";"472.41";"400";"171007.2";"188962.96";"Accesorios incluidos:Air cooler
Modelo alfanumérico:100-100000065BOX
Aplicación:Computadoras de escritorio
Arquitectura:x86-64
Marca:AMD
Caché:32 MB
Zócalos compatibles:AM4
Cantidad de núcleos de CPU:6
Cantidad de hilos de CPU:12
Código universal de producto:730143312042
Es compatible con 4K:Sí
Es gamer:Sí
Es OEM:No
Está desbloqueado:Sí
Línea:Ryzen 5
Frecuencia máxima de reloj:4.6 GHz
Tamaño máximo de memoria RAM soportada:128 GB
Frecuencia mínima de reloj:3.7 GHz
Modelo:5600X
Altura del paquete:7 cm
Largo del paquete:13.2 cm
Peso del paquete:2380 g
Ancho del paquete:13.2 cm
Año de lanzamiento:2020
SKU:5600
Tipos de memoria RAM soportadas:DDR4
Potencia de diseño térmico:65 W"
"106746";"100-100000063WOF";"PROCESADORES";"PROCESADOR AMD (AM4) RYZEN 7 5800X / SIN COOLER";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM4)-RYZEN-7-5800X-/-SIN-COOLER_ver_bb006a3e4da58741547535bf2774a345.jpeg";"10.5%";"10";"36 meses";"U$S";"579.65";"640.52";"400";"231860.8";"256206.18";"Aplicación:Computadoras de escritorio
Arquitectura:x86-64
Marca:AMD
Caché:32 MB
Zócalos compatibles:AM4
Cantidad de núcleos de CPU:8
Cantidad de hilos de CPU:16
Código universal de producto:730143312714
Es compatible con 4K:Sí
Es gamer:Sí
Es OEM:No
Está desbloqueado:Sí
Línea:Ryzen 7
Frecuencia máxima de reloj:4.7 GHz
Tamaño máximo de memoria RAM soportada:128 GB
Frecuencia mínima de reloj:3.8 GHz
Modelo:5800X
Año de lanzamiento:2020
SKU:58002
Tipos de memoria RAM soportadas:DDR4
Potencia de diseño térmico:105 W"
"118093";"100-100000592BOX";"PROCESADORES";"PROCESADOR AMD (AM5) RYZEN 7 7700 C/COOLER";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM5)-RYZEN-7-7700-C/COOLER_ver_b8bdcfbfccca845af6348a70800adc73.jpg";"10.5%";"10";"36 meses";"U$S";"714.29";"789.28";"400";"285714";"315713.97";"Tipos de memoria RAM soportadas:DDR5
Frecuencia mínima de reloj:Hasta 5.3GHz
Modelo:	100-100000592BOX
Launch Date:14/1/2023
Potencia de diseño térmico: 65W
Zócalos compatibles:AM5
Aplicación:Computadoras de escritorio
Arquitectura:x86-64
Marca:AMD
Caché:32 MB
Cantidad de núcleos de CPU:8
Cantidad de hilos de CPU:16
Procesador gráfico:Radeon Graphics
Código universal de producto:00704521129195,00730143314428
Incluye air cooler:No
Es gamer:Sí
Es OEM:No
Está desbloqueado:Sí
Condición del ítem:Nuevo
Línea:Ryzen 7
Tamaño máximo de memoria RAM soportada:128 GB
Litografía:6 nm"
"117911";"BX8071513700K";"PROCESADORES";"PROCESADOR INTEL (LGA1700) CORE I7 13700K";"https://static.nb.com.ar/i/nb_PROCESADOR-INTEL-(LGA1700)-CORE-I7-13700K_ver_9f17a4eaaa0504a9ecb04a203bbc4c3f.jpg";"10.5%";"1";"36 meses";"U$S";"959.5";"1060.25";"400";"383800";"424099";"Frecuencia mínima de reloj:2.5 GHz
Modelo:i7-13700K
MPN:BX8071513700K
Año de lanzamiento:2022
SKU:GIT00020196
Tipos de memoria RAM soportadas:DDR4,DDR5
Modelo alfanumérico:BX8071513700K
Potencia de diseño térmico:128 W
Caché:30 MB
Aplicación:Computadoras de escritorio
Arquitectura:x86-64
Marca:Intel
Con hyper-threading:Sí
Zócalos compatibles:FCLGA1700
Cantidad de núcleos de CPU:16
Cantidad de hilos de CPU:24
Generación:13°
Procesador gráfico:Intel UHD Graphics 770
Código universal de producto:00735858526678,05032037258708,05032037258722
Es compatible con 4K:Sí
Es OEM:No
Está desbloqueado:Sí
Condición del ítem:Nuevo
Línea:Core i7
Frecuencia máxima de reloj:5.4 GHz
Tamaño máximo de memoria RAM soportada:128 GB
Litografía:7 nm"
"115776";"BX8071512700K";"PROCESADORES";"PROCESADOR INTEL (LGA1700) CORE I7 12700K";"https://static.nb.com.ar/i/nb_PROCESADOR-INTEL-(LGA1700)-CORE-I7-12700K_ver_7013020250d3fa1b672460fc0afaf80d.png";"10.5%";"9";"36 meses";"U$S";"761.29";"841.22";"400";"304515.2";"336489.3";"Modelo alfanumérico:BX8071512700K
Aplicación:Computadoras de escritorio
Arquitectura:x86-64
Marca:Intel
Caché:25 MB
Zócalos compatibles:FCLGA1700
Cantidad de núcleos de CPU:12
Cantidad de hilos de CPU:20
Generación:12°
Procesador gráfico:Intel UHD Graphics 770
Código universal de producto:5032037233989
Es compatible con 4K:Sí
Es gamer:Sí
Es OEM:No
Está desbloqueado:Sí
Línea:Core i7
Frecuencia máxima de reloj:5 GHz
Tamaño máximo de memoria RAM soportada:128 GB
Frecuencia mínima de reloj:2.7 GHz
Modelo:I7-12700K
Año de lanzamiento:2021
SKU:512700
Tipos de memoria RAM soportadas:DDR4,DDR5
Potencia de diseño térmico:12 VA
Con hyper-threading:Sí"
"116652";"100-100000927BOX";"PROCESADORES";"PROCESADOR AMD (AM4) RYZEN 5 5600";"https://static.nb.com.ar/i/nb_PROCESADOR-AMD-(AM4)-RYZEN-5-5600_ver_8db5dda8994a87d374132ca5dc19b1b5.jpeg";"10.5%";"10";"36 meses";"U$S";"330.82";"365.56";"400";"132328";"146222.44";"Marca:AMD
Modelo de CPU:Ryzen 5
Velocidad de la CPU:4.4 GHz
Zócalo de CPU: 	Socket AM4"
"118195";"9H.JNF77.13L";"PROYECTORES";"PROYECTOR BENQ MW560 WHITE";"https://static.nb.com.ar/i/nb_PROYECTOR-BENQ-MW560-WHITE_ver_70e16c72d489f0cd39b5fe25a9d4de99.jpeg";"21.0%";"7";"12 meses";"U$S";"1087.04";"1315.32";"400";"434815.2";"526126.39";"Sistema de proyección:DLP 0.65\"" WXGA
Colores de pantalla:30 Bits (1,07 millones de colores)
Brillo (ANSI Lúmenes):  4000 ANSI Lúmenes
Relación de contraste (FOFO):20000:1
Resolución:1280 x 800 pixeles
Soporte de resolución:VGA(640 x 480) a WUXGA_RB(1920 x 1200)
Relación de aspecto:Nativa 16:9   (5 relaciones de aspecto seleccionables)
Audio:10W x1
Fuente de luz :Lámpara
Compatibilidad:480i, 480p, 576i, 567p, 720p, 1080i, 1080p
Interfaz: PC in (D-sub) x1 Monitor out (D-sub 15pin) x1 S-Video in (Mini DIN 4pin) x1 Video Compuesto in (RCA
Vida de fuente de luz:Normal 6000 hr  Económico 10000 hr  SmartEco 10000 hr  Ahorro de Lámpara 15000hr"
"101142";"5J.J9A26.12E";"PROYECTORES";"KIT INTERACTIVO BENQ POINTWRITE";"https://static.nb.com.ar/i/nb_KIT-INTERACTIVO-BENQ-POINTWRITE_ver_ba1126f2afebe7238447df99029e81de.jpeg";"21.0%";"1";"12 meses";"U$S";"387.68";"469.09";"400";"155072.32";"187637.51";"Interactivo en cualquier superficie:Si
Pantalla compatible:Doble pantalla con múltiples toques
Plumas:Soporta hasta 4 plumas/dedos
Conexión: USB
Tiempo de respuesta:0.016
Marca:BENQ
Bateria:1.5V / 3A (2 X PLUMA)
Dimensiones:153 mm
Diametro:14.5 mm
Peso:80 gr
Area de Operacion:Hasta 150 pulgadas
Frecuencia:60 FPS"
"116293";"9H.JLX77.14L";"PROYECTORES";"PROYECTOR BENQ EW800ST WHITE";"https://static.nb.com.ar/i/nb_PROYECTOR-BENQ-EW800ST-WHITE_ver_7516ba7d7f3f800a2a629c00983f2791.png";"21.0%";"8";"12 meses";"U$S";"1861.2";"2252.05";"400";"744480";"900820.8";"Memoria ROM / RAM: 	 16GB / 2GB 
Sistema de Proyección:DLP - Tecnología de Texas Instruments
Brillo : 	 3,300 ANSI Lúmenes 
Contraste:20,000:1
Lámpara :200W - 5,000/ 10,000/ 15,000 hrs. (Normal, Eco, SmartEco)
Resolución Nativa:WXGA (1280 x 800)
Sistema Operativo:Android 6.0
Resoluciones Soportadas:VGA (640 x 480) hasta WUXGA (1920 x 1200)
Formato de Pantalla:16:10 nativa (5 formatos seleccionables)
HDTV Compatible:480i, 480p, 576i, 576p, 720p, 1080i, 1080p
Entradas / Salidas:  ? HDMI 1.4 In (x1)  ? VGA in (D-sub 15pin)  ? VGA out (D-sub 15pin)  ? Audio(Mini Jack) out (x1)  "
"100520";"9H.JE177.13L";"PROYECTORES";"PROYECTOR BENQ MX631ST BLACK";"https://static.nb.com.ar/i/nb_PROYECTOR-BENQ-MX631ST-BLACK_ver_3fcd701a9ab8c207622f167e92babe2c.jpg";"21.0%";"8";"12 meses";"U$S";"1225.95";"1483.4";"400";"490380";"593359.8";"Marca:BenQ
Color:Negro
EAN:4718755059001
Código universal de producto:4718755059001
Brillo de imagen:3200 lm
Tamaño de la imagen:300
Conexiones de entrada:HDMI, VGA
Fuente de luz:Lámpara
Modelo:MX631ST
Tipo de proyector:DLP
SKU:100520
Con Wi-Fi:No"
"116294";"9H.JLV77.13L";"PROYECTORES";"PROYECTOR BENQ EH600 WHITE";"https://static.nb.com.ar/i/nb_PROYECTOR-BENQ-EH600-WHITE_ver_4cb3eaddcd46933aa14120f2d297ccb9.png";"21.0%";"10";"12 meses";"U$S";"2067.2";"2501.31";"400";"826880";"1000524.8";"Marca:BenQ
Brillo de la imagen:3500 lm
Tamaño de la imagen:30 "" - 300 ""
Conexiones de entrada:D-SUB,HMDI,Mini jack,USB
Fuentes de luz:Lámpara
Modelo:EH600
Voltaje:100V/240V
Con Wi-Fi:Sí"
"117412";"SP-LSP3BLAXZB";"PROYECTORES";"PROYECTOR SAMSUNG FREESTYLE PORTATIL";"https://static.nb.com.ar/i/nb_PROYECTOR-SAMSUNG-FREESTYLE-PORTATIL_ver_092b4f9609826d9b23485711fa4d4fce.jpg";"21.0%";"5";"12 meses";"U$S";"1045.89";"1265.53";"400";"418357.74";"506212.86";"Modelo alfanumérico:SP-LSP3BLAXZB
Marca:Samsung
Relación de contraste:100,000:1
Profundidad:95.2 mm
Altura:172.8 mm
Brillo de la imagen:550 lm
Tamaño de la imagen:30 "" - 100 ""
Largo:102.4 mm
Vida útil de la fuente de luz:20000 h
Línea:The Freestyle
Modelo:Freestyle
Resolución nativa:1920 px x 1080x
Emisión de sonido en modo normal:30 dB
Organismo de certificación (OCP):Otro (sin especificar)
Rango de distancia de proyección:30 cm - 265 cm
Tecnología de proyección:DLP
Tipo de resolución soportada:Full HD 1080p
Frecuencia de sincronización vertical:60 Hz
Voltaje:110V/220V
Peso:0.8 kg
Con Bluetooth:Sí
Con control remoto:Sí
Con parlante:Sí
Con Wi-Fi:Sí"
"116288";"DK-925WT";"SILLAS GAMER - ESCRITORIOS GAMERS";"SILLA GAMER RAIDMAX DK-925WT BLANCA";"https://static.nb.com.ar/i/nb_SILLA-GAMER-RAIDMAX-DK-925WT-BLANCA_ver_5f8f84e677dabcd714938916692fc013.jpeg";"21.0%";"10";"6 meses";"U$S";"333.29";"403.28";"400";"133315.46";"161311.71";"Con altura regulable:Sí
Marca:Raidmax
Es ergonómica:Sí
Es giratoria:Sí
Modelo:DK925
Unidades por pack:1
Material del tapizado:Cuero sintético
Con apoyabrazos:Sí
Con respaldo reclinable:Sí
Con ruedas:Sí"
"117540";"RZ38-02840100-R3U1";"SILLAS GAMER - ESCRITORIOS GAMERS";"SILLA GAMER RAZER ISKUR X";"https://static.nb.com.ar/i/nb_SILLA-GAMER-RAZER-ISKUR-X_ver_c8382967d9120c7bb5adc9c2012c0478.jpeg";"21.0%";"10";"6 meses";"U$S";"897.93";"1086.49";"400";"359170.56";"434596.38";"Altura recomendada:170 ? 190cm
Color del tapizado:Negro y verde
Base:Metal 5 estrellas con laca en polvo
Clase de muelle de gas:4
Tipo de espuma:Espuma moldeada de alta densidad
Ángulo de reclinación total:139 grados
Material del tapizado:Cuero PVC
Marco:Metal y madera contrachapada
Ruedas:Ruedas de 6 cm
Peso recomendado Max:136kg
Reposabrazos:2D"
"103804";"22524";"SILLAS GAMER - ESCRITORIOS GAMERS";"ALFOMBRA PARA SILLA GAMER TRUST GXT 715";"https://static.nb.com.ar/i/nb_ALFOMBRA-PARA-SILLA-GAMER-TRUST-GXT-715_ver_d1c0416df836e41450699cb357fb85e9.jpg";"21.0%";"10";"6 meses";"U$S";"79.23";"95.87";"400";"31693.2";"38348.77";"Marca:Trust
Cantidad de cajones:1
Es gamer:Sí
Es en forma de L:No
Modelo:GAMER TRUST GXT715
Marca:Trust
Es antideslizante:Sí
Línea:GXT
Modelo:GXT 715
Con carga inalámbrica de dispositivos:No
Con apoya muñeca:No
Medidas :1200mm x 990mm 
Peso:3200g"
"116289";"DK-925BK";"SILLAS GAMER - ESCRITORIOS GAMERS";"SILLA GAMER RAIDMAX DK-925BK NEGRA";"https://static.nb.com.ar/i/nb_SILLA-GAMER-RAIDMAX-DK-925BK-NEGRA_ver_304c04be1bbb635f4c255feaed9fbf39.jpeg";"21.0%";"10";"6 meses";"U$S";"340.85";"412.42";"400";"136338.55";"164969.65";"Con altura regulable:Sí
Marca:Raidmax
Es ergonómica:Sí
Es giratoria:Sí
Modelo:DK925
Unidades por pack:1
Material del tapizado:Cuero sintético
Con apoyabrazos:Sí
Con respaldo reclinable:Sí
Con ruedas:Sí"
"117724";"DK719BU";"SILLAS GAMER - ESCRITORIOS GAMERS";"SILLA GAMER RAIDMAX DK-719BU BLUE";"https://static.nb.com.ar/i/nb_SILLA-GAMER-RAIDMAX-DK-719BU-BLUE_ver_e897e55381c0205794ef9869e02c8ba9.jpeg";"21.0%";"2";"6 meses";"U$S";"397.65";"481.16";"400";"159059.88";"192462.45";"Model Name:DK719
Color:Blue
Seat Sizee ( W x D cm ):58 x 57
Back Size( W x H cm):57 x 84
Surface Material:Breathable Fabric
Armrest Type:Recline Armrests
Gas Lift Class:4
Adjustable Backrest Angle:90-180
Base Typ:350mm Metal Base
Weight limit (KG):150kg
Seat Foam Type:Molded Foam
Backrest Foam Type:High-Density foam
Mechanism Type:Butterfly Mechanism
Caster Material:60mm PU"
"117407";"ODK-925RD";"SILLAS GAMER - ESCRITORIOS GAMERS";"OUTLET SILLA GAMER RAIDMAX DK-925RD ROJA";"https://static.nb.com.ar/i/nb_OUTLET-SILLA-GAMER-RAIDMAX-DK-925RD-ROJA_ver_7a9b1885a6701fa3671cba3fdb0c6f95.jpeg";"21.0%";"2";"3 meses";"U$S";"306.31";"370.63";"400";"122522.4";"148252.1";"CONDICION:OUTLET"
"103757";"AUREOX G400";"SILLAS GAMER - ESCRITORIOS GAMERS";"SILLA GAMER AUREOX G400 NEGRA Y ROJO";"https://static.nb.com.ar/i/nb_SILLA-GAMER-AUREOX-G400-NEGRA-Y-ROJO_ver_fa6c1099cc451c242bd91c6d7bb26d3b.jpeg";"21.0%";"10";"6 meses";"U$S";"328.79";"397.84";"400";"131516.78";"159135.31";"RESPALDO:CON INCLINACION DE 90 A 160° 
RELLENO :DE BUEN ESPESOR Y FIRME
ALTURA Y APOYA BRAZOS:REGULABLE
AMORTIGUADOR : A GAS CLASE 3 DE ALTA DURACIÓN
SOPORTA :HASTA 120 KG CERTIFICADO POR TUV
ARMADO SENCILLO:(FREE-TOOLS)
DISEÑO : ERGONÓMICO DE VANGUARDIA MINIMALISTA Y ELEGANTE. ERGONÓMICO DE VANGUARDIA MINIMALISTA Y ELEGANTE.
SISTEMA DE SUJECIÓN :PARA LA ESPALDA Y LAS PIERNAS
ALMOHADILLA :APOYA LUMBAR Y APOYA CABEZA REMOVIBLE Y AJUSTABLE
TAPIZADO :DE CUERO SINTÉTICO LAVABLE RESISTENTE A HIDROLISIS 
BASE :EN FORMA DE ESTRELLA CON 5 RUEDAS DE POLIURETANO"
